group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
2,KRT10,-4.8469124,-1.2839874,1.2539789515286347e-06,3.0042695722938662e-05,0.12633832976445397,0.26715799170888993
2,DSTN,-4.8490553,-1.6753986,1.2405087348854539e-06,2.9772209637250893e-05,0.0835117773019272,0.22339935513588208
2,TCEA1,-4.8606076,-1.4971415,1.1702599840341462e-06,2.8135687221778698e-05,0.10920770877944326,0.24412713035467526
2,COX7C,-4.8766136,-0.47178966,1.0792257808308359e-06,2.5992781769005107e-05,0.6252676659528907,0.7134960847535697
2,LYAR,-4.88254,-1.9848795,1.0472776361238376e-06,2.535748829593462e-05,0.06852248394004283,0.20681713496084753
2,C12orf75,-4.9157577,-3.4572923,8.843972217987538e-07,2.1528214725283033e-05,0.019271948608137045,0.1630584983878397
2,HSPA5,-4.9359493,-1.7496802,7.976183844722164e-07,1.952020906514801e-05,0.08565310492505353,0.22478120681713495
2,TUBA4A,-4.9484057,-1.3047289,7.482380261179755e-07,1.847728478239977e-05,0.13704496788008566,0.2759097190234915
2,ADD3,-4.957949,-1.8479006,7.124124494681097e-07,1.76564508347305e-05,0.07708779443254818,0.21833256563795486
2,PBXIP1,-4.9599247,-2.4370399,7.052052481997596e-07,1.750960521711985e-05,0.044967880085653104,0.18747121142330722
2,GTF3A,-4.9619336,-0.61332965,6.979479620995565e-07,1.7360978816815198e-05,0.43897216274089934,0.54076462459696
2,DDX18,-4.9648805,-2.0693383,6.874339694373578e-07,1.7130653807730944e-05,0.055674518201284794,0.20036849378166743
2,PPIA,-4.995151,-0.4937956,5.878973027653682e-07,1.4703892979054704e-05,0.6659528907922913,0.7590971902349147
2,TAF7,-4.9994707,-1.4704236,5.748792133510582e-07,1.440467988536156e-05,0.10920770877944326,0.25103638876093964
2,RPA2,-5.0201645,-2.01876,5.162725089866112e-07,1.2983825750867704e-05,0.06209850107066381,0.2077383694150161
2,PRF1,-5.078462,-3.1936066,3.80502152951361e-07,9.622476667969975e-06,0.03640256959314775,0.1819438046982957
2,CD79A,-5.095908,-3.218836,3.470737372483905e-07,8.82614330700935e-06,0.03854389721627409,0.18378627360663288
2,NDUFA4,-5.133947,-0.63314587,2.837278499665918e-07,7.269394970250989e-06,0.43254817987152033,0.5476738830032243
2,C6orf48,-5.1685038,-0.6345495,2.3597546877637062e-07,6.0801528332266365e-06,0.4582441113490364,0.5642561031782589
2,PCNP,-5.2178273,-1.3703071,1.8103396049654892e-07,4.682196523751652e-06,0.139186295503212,0.2823583602026716
2,SRP9,-5.2940397,-1.0515857,1.196434145173226e-07,3.154151483877524e-06,0.22055674518201285,0.35559649930907417
2,RAN,-5.303315,-0.725915,1.1371835925272265e-07,3.003748382892032e-06,0.37901498929336186,0.5071395670198066
2,FLT3LG,-5.307802,-2.4278603,1.1095498338675226e-07,2.936436537072653e-06,0.044967880085653104,0.20036849378166743
2,MZT2A,-5.3464775,-1.3465956,8.968241064582981e-08,2.387335282221154e-06,0.13704496788008566,0.2878857669276831
2,ARL4C,-5.3481517,-1.9347601,8.885693377725269e-08,2.3699810305901615e-06,0.0728051391862955,0.22524182404421925
2,LBH,-5.3927875,-2.7138813,6.937296725450481e-08,1.864876458321885e-06,0.03854389721627409,0.19484108705665593
2,KLF2,-5.426407,-0.6578855,5.749987884106452e-08,1.551814911963591e-06,0.5053533190578159,0.6342699216950713
2,ST13,-5.481791,-0.8861231,4.210411747145614e-08,1.1408210876789783e-06,0.28693790149892934,0.42791340396130817
2,CD52,-5.5411267,-0.5318753,3.005314063886225e-08,8.224562897080218e-07,0.8265524625267666,0.9097190234914786
2,BIN2,-5.5412607,-0.98796916,3.003015885438417e-08,8.224562897080218e-07,0.25267665952890794,0.39474896361123907
2,HOPX,-5.560046,-4.218945,2.6970359272273048e-08,7.440550024690116e-07,0.014989293361884369,0.1773376324274528
2,DUSP2,-5.571866,-1.5443295,2.5202488935804127e-08,6.966906658043343e-07,0.1349036402569593,0.2860432980193459
2,SEPT6,-5.6377316,-2.0458899,1.7230480225605783e-08,4.831610635746871e-07,0.07708779443254818,0.2362966374942423
2,PIM1,-5.645366,-2.447685,1.6483001708833463e-08,4.6684579764196095e-07,0.05139186295503212,0.21418701059419623
2,SIT1,-5.6897006,-5.1544147,1.2726232654339381e-08,3.6510385110852647e-07,0.006423982869379015,0.17365269461077845
2,PTGES3,-5.7805457,-0.93854696,7.445863844924039e-09,2.1680323383002702e-07,0.291220556745182,0.43390142791340397
2,ARL6IP5,-5.8051577,-0.8400023,6.430554217434893e-09,1.8925786291657521e-07,0.34475374732334046,0.47950253339474896
2,TCF7,-5.913013,-1.8265554,3.3590522480850254e-09,9.972003804315023e-08,0.09635974304068523,0.262551819438047
2,CD164,-5.9206815,-1.1393131,3.2061059942988758e-09,9.538689206567635e-08,0.21413276231263384,0.3721787194841087
2,NKG7,-5.9342427,-2.2149327,2.952046773852635e-09,8.801997978980694e-08,0.1841541755888651,0.32335329341317365
